customer_id,region,plan,tenure_months,monthly_spend,support_tickets,churned
3938,North,Basic,43,50.97,0,0
3939,North,Basic,17,94.63,0,1
3940,West,Standard,41,35.76,0,0
3941,North,Standard,48,25.48,0,0
3942,East,Standard,71,35.23,1,0
3943,North,Standard,7,44.05,1,0
3944,North,Basic,12,89.62,0,0
3945,South,Standard,2,42.94,1,0
3946,South,Standard,57,32.53,0,0
3947,East,Standard,6,31.83,1,0
3948,West,Standard,65,68.52,0,0
3949,West,Premium,26,65.95,2,0
3950,North,Standard,21,39.26,0,0
3951,East,Premium,70,14.24,0,0
3952,North,Basic,52,27.69,1,0
3953,West,Standard,39,78.98,0,0
3954,South,Standard,64,60.4,3,0
3955,South,Standard,54,49.18,2,0
3956,North,Basic,46,81.64,4,1
3957,North,Standard,23,83.25,1,0
3958,North,Basic,71,47.35,2,1
3959,West,Premium,52,47.68,3,0
3960,East,Basic,68,37.52,1,0
3961,West,Basic,69,42.88,1,1
3962,North,Standard,39,21.25,1,0
3963,South,Basic,26,21.17,0,1
3964,North,Basic,68,16.99,0,0
3965,South,Standard,71,67.52,3,0
3966,South,Standard,9,19.89,1,1
3967,North,Basic,46,83.1,0,0
3968,South,Standard,43,34.85,2,0
3969,North,Standard,54,79.27,3,0
3970,South,Standard,70,41.43,2,0
3971,East,Basic,18,19.81,1,0
3972,North,Basic,70,71.11,4,1
3973,West,Premium,46,73.23,0,0
3974,South,Standard,6,31.69,0,0
3975,East,Basic,37,42.03,3,0
3976,East,Premium,10,31.7,2,0
3977,East,Basic,68,45.83,1,0
3978,East,Standard,55,49.94,2,0
3979,West,Standard,65,41.68,1,0
3980,East,Premium,43,15.26,1,0
3981,North,Premium,29,37.54,0,0
3982,North,Basic,31,60.66,1,0
3983,East,Standard,68,44.24,2,0
3984,North,Basic,11,42.11,1,0
3985,North,Standard,63,31.25,4,0
3986,North,Standard,30,37.02,2,0
3987,South,Basic,42,73.36,1,0
3988,North,Basic,48,27.48,2,0
3989,East,Basic,6,60.97,1,0
3990,East,Basic,11,48.85,2,1
3991,West,Basic,12,52.41,5,1
3992,South,Premium,56,34.82,1,0
3993,South,Standard,6,41.67,0,0
3994,South,Standard,44,47.9,0,1
3995,South,Premium,8,38.63,1,0
3996,East,Standard,55,53.97,2,0
3997,North,Basic,70,56.23,1,0
3998,West,Premium,30,87.11,0,0
3999,North,Standard,16,53.01,1,0
4000,West,Standard,32,13.58,1,0
4001,South,Premium,50,68.93,3,0
4002,North,Standard,52,44.33,0,0
4003,East,Standard,46,84.21,1,0
4004,North,Premium,42,74.48,0,0
4005,East,Standard,45,38.91,3,0
4006,South,Premium,16,60.99,2,0
4007,North,Basic,15,37.31,0,0
4008,North,Basic,67,48.05,0,0
4009,East,Standard,42,60.17,1,0
4010,North,Basic,62,68.03,1,1
4011,West,Premium,45,64.11,0,0
4012,East,Basic,33,49.35,4,1
4013,East,Standard,41,92.7,1,0
4014,North,Basic,50,41.43,2,0
4015,East,Premium,14,19.07,0,0
4016,West,Basic,33,22.54,2,0
4017,North,Basic,52,74.53,0,0
4018,South,Basic,7,46.62,1,0
4019,North,Standard,6,50.86,1,1
4020,South,Premium,12,38.23,1,0
4021,East,Premium,42,39.85,1,0
4022,South,Basic,17,33.83,0,0
4023,South,Standard,31,56.48,1,0
4024,South,Basic,10,46.25,1,0
4025,North,Standard,18,55.83,1,0
4026,North,Standard,2,54.11,3,0
4027,West,Basic,58,40.33,1,0
4028,East,Standard,34,21.74,1,0
4029,South,Premium,13,20.18,1,0
4030,East,Basic,38,102.48,2,1
4031,North,Basic,67,74.61,5,0
4032,North,Basic,59,72.12,2,1
4033,North,Basic,63,35.86,2,0
4034,West,Basic,29,48.17,2,0
4035,East,Standard,26,33.32,0,0
4036,East,Basic,23,24.38,0,0
4037,North,Standard,22,37.4,1,0
4038,North,Premium,66,71.87,1,0
4039,East,Premium,10,63.13,1,0
4040,South,Standard,61,30.54,0,0
4041,West,Basic,66,42.33,1,1
4042,East,Basic,60,61.48,0,0
4043,South,Basic,45,37.72,1,0
4044,East,Premium,61,49.43,0,0
4045,West,Premium,3,55.23,1,1
4046,South,Basic,59,55.04,2,1
4047,East,Basic,37,52.57,2,0
4048,West,Standard,69,36.23,2,0
4049,North,Basic,7,38.08,1,1
4050,West,Premium,67,27.59,2,0
4051,North,Basic,41,19.9,1,0
4052,East,Basic,8,45.93,0,0
4053,East,Basic,37,62.69,3,1
4054,East,Basic,3,23.15,0,0
4055,South,Basic,6,52.91,1,0
4056,East,Premium,38,62.12,3,1
4057,North,Basic,58,14.94,1,0
4058,North,Standard,8,43.13,2,0
4059,North,Basic,19,77.63,0,0
4060,South,Basic,28,57.93,0,0
4061,South,Basic,39,14.33,3,0
4062,North,Basic,1,59.85,1,0
4063,West,Basic,46,34.54,1,1
4064,South,Basic,36,60.44,1,1
4065,South,Premium,69,35.58,0,0
4066,South,Standard,22,47.05,0,0
4067,North,Premium,36,38.32,3,0
4068,East,Basic,6,48.06,2,1
4069,South,Standard,66,37.79,2,0
4070,North,Standard,60,43.98,0,0
4071,West,Basic,26,26.84,0,1
4072,East,Basic,33,56.83,2,1
4073,East,Standard,61,51.16,1,0
4074,West,Standard,21,18.9,1,0
4075,West,Standard,17,65.87,0,0
4076,South,Basic,18,44.83,1,0
4077,East,Premium,51,50.91,0,1
4078,East,Basic,15,61.76,1,1
4079,North,Premium,7,53.91,4,1
4080,North,Premium,12,68.97,1,0
4081,North,Premium,71,42.72,0,0
4082,East,Standard,62,66.62,1,0
4083,East,Basic,68,50.21,2,0
4084,East,Standard,20,57.14,2,0
4085,South,Standard,32,55.27,2,0
4086,North,Standard,35,70.33,1,0
4087,South,Basic,38,60.99,1,0
4088,South,Basic,2,40.03,0,1
4089,West,Basic,43,36.46,1,1
4090,West,Standard,3,47.1,1,0
4091,West,Standard,20,34.32,0,0
4092,West,Premium,21,29.06,2,0
4093,West,Standard,48,9.7,1,0
4094,South,Standard,64,20.11,4,1
4095,North,Basic,50,83.74,3,0
4096,North,Standard,31,36.18,0,0
4097,South,Basic,38,82.26,3,0
4098,North,Basic,37,55.26,1,0
4099,North,Basic,11,47.1,1,1
4100,West,Basic,68,20.99,1,0
4101,North,Basic,66,48.08,1,0
4102,West,Standard,18,82.06,0,0
4103,East,Basic,9,76.04,1,1
4104,East,Basic,12,52.94,0,0
4105,East,Basic,45,27.32,2,0
4106,South,Standard,3,30.77,2,0
4107,East,Standard,8,32.65,1,0
4108,North,Basic,47,71.01,2,0
4109,West,Basic,11,77.37,2,1
4110,South,Premium,5,51.53,1,0
4111,North,Standard,2,42.54,2,1
4112,East,Standard,51,75.88,0,0
4113,East,Standard,26,30.39,0,0
4114,South,Premium,21,48.93,1,0
4115,East,Premium,46,56.33,0,0
4116,North,Basic,13,32.47,2,0
4117,East,Standard,38,36.55,1,0
4118,North,Basic,35,35.15,2,0
4119,North,Standard,48,73.5,2,1
4120,North,Basic,45,82.46,0,1
4121,South,Basic,48,50.07,0,0
4122,South,Premium,16,43.17,1,0
4123,South,Premium,10,37.2,1,0
4124,North,Basic,38,48.03,2,0
4125,North,Premium,5,38.1,0,0
4126,South,Basic,33,46.25,1,0
4127,North,Standard,45,55.44,0,0
4128,East,Premium,59,40.7,4,0
4129,West,Basic,47,44.59,1,0
4130,South,Standard,71,44.66,2,0
4131,West,Standard,40,42.28,2,1
4132,North,Basic,32,40.05,1,0
4133,North,Basic,18,61.72,0,0
4134,East,Basic,48,16.13,2,0
4135,East,Standard,58,76.34,3,0
4136,West,Basic,23,50.44,1,1
4137,North,Basic,6,58.98,0,0
4138,East,Standard,1,61.05,1,0
4139,South,Basic,45,35.25,0,0
4140,South,Basic,48,31.54,3,0
4141,North,Standard,9,29.42,3,0
4142,West,Standard,2,43.55,0,0
4143,North,Basic,47,60.59,2,1
4144,West,Premium,29,37.49,0,0
4145,East,Standard,30,58.94,4,0
4146,East,Basic,19,8.0,2,0
4147,East,Standard,51,41.06,2,0
4148,West,Standard,53,69.01,0,1
4149,North,Standard,4,44.92,2,1
4150,North,Standard,7,33.08,2,0
4151,South,Standard,40,36.18,0,0
4152,South,Premium,43,8.0,1,0
4153,North,Standard,11,29.79,2,0
4154,North,Premium,12,67.03,3,0
4155,South,Standard,49,37.51,0,0
4156,North,Premium,33,39.64,1,0
4157,North,Premium,9,8.0,2,0
4158,West,Basic,44,18.64,0,0
4159,South,Basic,6,69.42,0,0
4160,West,Standard,17,59.11,1,0
4161,West,Basic,51,24.65,2,0
4162,North,Standard,16,36.65,1,0
4163,East,Standard,5,47.47,0,0
4164,East,Premium,69,26.47,0,0
4165,East,Basic,16,11.93,0,0
4166,North,Standard,37,45.13,0,0
4167,North,Basic,59,58.31,1,0
4168,North,Standard,71,58.65,0,0
4169,East,Basic,58,63.75,0,0
4170,West,Standard,25,20.04,0,0
4171,East,Standard,61,49.04,0,0
4172,East,Standard,1,43.17,0,0
4173,West,Standard,24,46.43,0,0
4174,East,Basic,15,44.19,2,0
4175,North,Basic,38,36.11,1,0
4176,West,Basic,64,8.0,1,0
4177,South,Premium,55,68.91,3,0
4178,North,Premium,71,53.94,1,0
4179,South,Basic,10,21.28,1,0
4180,West,Basic,54,56.52,1,0
4181,North,Basic,52,39.95,1,0
4182,South,Standard,33,40.46,1,0
4183,North,Basic,7,34.17,1,0
4184,North,Basic,8,57.66,0,0
4185,North,Basic,65,33.6,2,0
4186,East,Basic,21,28.26,1,0
4187,West,Basic,46,68.37,1,0
4188,North,Basic,68,44.78,1,1
4189,North,Standard,36,45.35,0,0
4190,North,Standard,15,60.46,1,0
4191,North,Basic,35,35.98,0,0
4192,South,Standard,17,39.57,2,0
4193,East,Standard,13,53.5,1,1
4194,East,Standard,58,20.26,2,0
4195,South,Premium,25,51.98,1,0
4196,South,Basic,49,34.4,1,0
4197,North,Premium,52,63.4,0,0
4198,North,Standard,40,57.84,1,0
4199,West,Standard,39,55.46,0,0
4200,East,Basic,13,19.07,1,0
4201,West,Basic,38,46.14,2,1
4202,West,Basic,54,26.81,1,0
4203,East,Premium,14,47.34,0,0
4204,West,Standard,17,8.0,4,0
4205,South,Basic,50,20.27,1,0
4206,North,Standard,70,69.4,2,0
4207,North,Basic,28,54.64,4,1
4208,North,Basic,59,41.63,1,0
4209,North,Standard,13,31.64,1,0
4210,South,Standard,41,28.48,0,0
4211,East,Standard,68,51.6,3,0
4212,East,Standard,32,41.81,0,0
4213,South,Standard,36,75.84,1,0
4214,North,Premium,12,44.67,1,0
4215,East,Basic,38,49.06,2,1
4216,South,Standard,42,23.01,1,0
4217,North,Standard,70,41.51,2,0
4218,North,Basic,15,51.19,1,0
4219,South,Basic,27,41.29,0,0
4220,North,Basic,46,39.26,2,1
4221,East,Basic,67,53.88,2,0
4222,East,Standard,17,75.27,0,0
4223,East,Basic,50,50.61,1,0
4224,North,Standard,63,68.6,4,1
4225,East,Basic,45,59.19,1,0
4226,East,Basic,31,67.52,1,1
4227,North,Basic,17,37.03,1,0
4228,East,Basic,21,44.28,0,0
4229,South,Premium,4,44.35,1,0
4230,South,Basic,11,57.83,1,0
4231,North,Basic,32,62.26,4,0
4232,South,Basic,10,50.25,1,0
4233,North,Basic,1,63.78,3,0
4234,North,Standard,50,37.86,0,0
4235,North,Standard,6,63.94,3,0
4236,West,Basic,11,66.28,2,1
4237,North,Standard,43,60.19,1,0
4238,South,Standard,66,50.42,2,0
4239,South,Premium,52,60.84,0,0
4240,West,Standard,3,31.91,2,0
4241,South,Basic,12,51.57,2,0
4242,West,Standard,53,53.41,2,0
4243,North,Premium,53,24.07,3,0
4244,North,Standard,28,56.54,2,1
4245,South,Premium,68,25.52,2,0
4246,South,Premium,64,40.3,1,0
4247,East,Basic,53,48.72,2,0
4248,West,Standard,54,34.85,2,0
4249,South,Standard,56,49.49,1,0
4250,West,Standard,11,49.2,0,0
4251,South,Standard,50,33.24,1,0
4252,North,Premium,67,58.22,2,0
4253,South,Standard,16,34.25,1,0
4254,North,Standard,2,89.18,0,0
4255,East,Basic,26,46.03,1,0
4256,North,Basic,20,26.92,2,0
4257,South,Premium,68,30.28,1,0
4258,South,Standard,32,68.66,1,0
4259,North,Basic,47,40.64,0,0
4260,North,Premium,70,23.45,0,0
4261,East,Premium,57,63.37,2,0
4262,North,Standard,54,40.52,2,0
4263,South,Basic,69,59.76,0,1
4264,South,Standard,49,64.84,1,0
4265,North,Basic,17,52.94,2,1
4266,North,Basic,52,91.13,1,1
4267,East,Standard,23,16.95,2,0
4268,West,Premium,24,33.28,1,0
4269,North,Basic,46,43.39,4,1
4270,West,Premium,23,88.7,2,0
4271,South,Premium,2,80.36,3,0
4272,East,Basic,71,71.2,0,0
4273,East,Basic,41,33.71,1,0
4274,East,Standard,48,35.8,0,0
4275,East,Standard,58,33.09,1,0
4276,South,Basic,46,33.9,2,0
4277,South,Standard,44,74.87,0,0
4278,South,Standard,57,43.61,0,0
4279,North,Standard,21,45.99,1,0
4280,East,Standard,59,61.94,2,0
4281,North,Basic,52,18.06,1,0
4282,North,Basic,13,48.95,0,0
4283,North,Basic,11,28.26,1,0
4284,North,Premium,63,42.7,0,0
4285,East,Premium,64,37.44,1,0
4286,East,Standard,71,36.52,3,0
4287,South,Basic,8,52.06,1,1
4288,North,Standard,64,51.98,2,0
4289,South,Basic,62,44.04,2,0
4290,South,Basic,55,54.67,0,0
4291,East,Basic,36,32.36,1,0
4292,South,Premium,37,60.27,4,0
4293,South,Basic,31,44.29,1,0
4294,South,Standard,3,39.29,0,0
4295,West,Premium,36,33.69,1,0
4296,East,Standard,17,43.65,0,0
4297,South,Basic,15,81.67,3,1
4298,South,Premium,4,46.86,1,0
4299,North,Standard,33,27.4,0,0
4300,West,Standard,4,64.54,2,0
4301,South,Standard,61,39.51,0,0
4302,North,Premium,64,53.11,1,0
4303,West,Standard,57,37.1,0,0
4304,East,Standard,22,71.05,0,0
4305,North,Standard,12,37.37,1,0
4306,North,Basic,36,73.16,3,1
4307,North,Standard,48,29.11,1,0
4308,South,Basic,2,42.73,1,0
4309,North,Basic,61,73.2,1,1
4310,West,Basic,32,51.03,1,1
4311,West,Basic,59,88.89,2,1
4312,South,Basic,6,43.16,1,1
4313,East,Standard,31,52.63,1,0
4314,North,Basic,33,82.29,2,0
4315,North,Basic,4,20.75,3,0
4316,East,Premium,51,18.52,1,0
4317,North,Premium,67,33.68,1,0
4318,North,Standard,39,62.64,2,0
4319,South,Basic,29,19.02,0,0
4320,North,Basic,46,58.75,0,0
4321,South,Basic,26,57.48,3,1
4322,East,Basic,26,84.26,0,1
4323,East,Premium,54,66.82,2,0
4324,East,Standard,42,54.55,1,0
4325,West,Basic,19,72.46,0,0
4326,South,Premium,29,57.7,0,0
4327,West,Basic,60,39.72,2,1
4328,South,Basic,38,27.4,2,0
4329,North,Basic,6,37.75,0,0
4330,West,Basic,61,47.28,0,0
4331,North,Premium,53,51.15,0,0
4332,North,Basic,19,9.57,2,0
4333,North,Standard,69,44.05,1,1
4334,South,Basic,68,48.51,0,0
4335,South,Premium,71,57.86,0,0
4336,South,Standard,27,77.28,0,0
4337,West,Standard,66,51.34,0,0
4338,North,Basic,58,31.63,0,0
4339,South,Premium,62,15.27,1,0
4340,South,Standard,39,60.37,1,0
4341,West,Basic,20,32.36,1,0
4342,North,Premium,17,63.6,1,0
4343,North,Basic,69,73.15,1,1
4344,South,Basic,36,20.21,1,0
4345,East,Standard,66,57.97,3,0
4346,East,Basic,40,71.27,1,0
4347,South,Standard,38,66.34,2,0
4348,East,Basic,6,10.27,1,0
4349,South,Basic,29,32.63,0,0
4350,North,Basic,40,24.96,1,0
4351,North,Basic,8,57.42,1,0
4352,North,Premium,12,55.44,1,0
4353,South,Standard,42,8.0,0,0
4354,South,Standard,18,42.59,1,0
4355,South,Basic,50,62.41,1,0
4356,South,Standard,33,50.66,1,0
4357,South,Basic,29,50.63,0,0
4358,East,Basic,9,41.43,2,0
4359,East,Standard,29,28.94,2,0
4360,South,Standard,39,47.69,0,1
4361,South,Standard,41,48.94,2,0
4362,South,Premium,20,59.07,2,0
4363,South,Premium,2,60.54,1,0
4364,South,Basic,67,49.55,2,0
4365,South,Basic,69,67.71,2,1
4366,East,Basic,65,41.25,0,0
4367,East,Standard,21,22.01,0,0
4368,North,Premium,43,56.59,2,0
4369,South,Premium,11,50.27,0,0
4370,West,Basic,65,56.94,1,0
4371,North,Premium,1,25.24,0,0
4372,West,Standard,34,80.23,1,0
4373,North,Premium,61,60.79,2,1
4374,South,Standard,52,42.82,1,0
4375,South,Basic,62,31.16,1,0
4376,North,Basic,36,67.39,3,1
4377,West,Premium,7,28.17,2,0
4378,South,Basic,1,88.7,1,1
4379,West,Basic,11,36.96,2,1
4380,North,Basic,5,78.97,1,0
4381,West,Basic,32,44.68,2,0
4382,West,Premium,4,76.45,2,0
4383,South,Basic,14,34.77,1,0
4384,North,Basic,30,48.34,5,1
4385,East,Standard,53,62.49,1,0
4386,South,Standard,48,59.92,1,0
4387,West,Basic,5,67.81,3,1
4388,South,Basic,65,39.23,2,0
4389,North,Basic,40,49.53,0,0
4390,North,Basic,25,70.47,0,0
4391,East,Basic,28,35.31,2,1
4392,West,Basic,61,58.31,0,0
4393,North,Standard,34,44.06,0,0
4394,East,Premium,18,51.71,2,0
4395,West,Premium,31,49.52,0,0
4396,North,Basic,5,33.81,0,0
4397,North,Basic,11,43.31,3,1
4398,East,Premium,23,50.61,1,0
4399,East,Standard,16,46.15,0,0
4400,North,Standard,25,76.31,2,0
4401,West,Basic,5,66.18,2,1
4402,South,Basic,44,53.22,1,0
4403,West,Standard,9,34.26,1,0
4404,West,Standard,16,33.17,2,0
4405,East,Basic,70,83.53,1,0
4406,South,Premium,1,29.82,0,0
4407,North,Standard,20,50.05,1,0
4408,South,Standard,36,54.5,3,0
4409,North,Basic,22,42.4,0,0
4410,East,Standard,23,29.96,1,1
4411,North,Standard,10,33.87,0,0
4412,South,Basic,31,38.16,1,0
4413,North,Standard,54,35.23,0,0
4414,North,Standard,42,71.9,0,0
4415,North,Premium,66,47.84,1,0
4416,East,Basic,50,38.57,1,0
4417,East,Premium,57,49.93,1,0
4418,North,Standard,31,60.02,0,0
4419,West,Basic,44,41.8,0,0
4420,West,Basic,42,64.24,2,1
4421,South,Basic,58,25.12,3,0
4422,East,Basic,36,69.08,2,0
4423,South,Standard,29,47.84,2,0
4424,North,Standard,5,47.14,3,1
4425,South,Basic,62,35.53,1,0
4426,North,Premium,31,25.9,1,0
4427,West,Basic,57,18.0,2,0
4428,West,Standard,49,34.27,2,1
4429,West,Premium,1,58.58,0,0
4430,South,Premium,47,30.7,1,0
4431,South,Standard,35,20.13,1,0
4432,West,Standard,18,31.64,0,0
4433,North,Basic,19,41.07,1,0
4434,North,Basic,46,41.78,1,0
4435,South,Basic,7,45.68,3,1
4436,South,Basic,44,66.59,2,0
4437,South,Basic,61,70.49,0,1
4438,North,Basic,7,84.1,0,1
4439,South,Premium,1,18.75,1,0
4440,North,Premium,5,32.59,5,0
4441,North,Premium,52,60.57,0,0
4442,North,Standard,61,39.83,1,0
4443,South,Basic,71,63.49,1,0
4444,West,Basic,3,51.73,0,0
4445,South,Standard,35,76.43,3,1
4446,East,Standard,4,66.77,1,0
4447,East,Basic,27,67.1,1,1
4448,South,Standard,22,40.59,1,0
4449,West,Standard,44,46.25,1,0
4450,East,Basic,65,42.51,1,0
4451,South,Basic,58,20.89,2,0
4452,North,Basic,5,74.49,0,1
4453,North,Standard,18,61.42,2,0
4454,West,Premium,20,41.79,1,0
4455,East,Standard,18,71.48,1,0
4456,West,Standard,26,36.65,3,0
4457,West,Premium,44,14.91,0,0
4458,North,Basic,53,66.13,1,0
4459,East,Standard,67,24.99,2,0
4460,South,Standard,50,44.48,1,0
4461,East,Standard,22,51.71,1,0
4462,North,Basic,14,54.94,0,0
4463,North,Premium,27,63.27,1,0
4464,East,Premium,57,58.46,4,0
4465,East,Basic,71,57.9,0,0
4466,East,Basic,28,33.77,1,1
4467,South,Basic,13,53.3,2,0
4468,South,Standard,1,20.9,5,1
4469,West,Standard,6,76.12,1,0
4470,South,Basic,46,22.75,4,0
4471,South,Premium,42,41.76,1,0
4472,South,Basic,46,24.26,1,0
4473,South,Standard,2,34.86,1,0
4474,South,Basic,32,48.24,0,0
4475,South,Standard,13,38.48,0,0
4476,West,Standard,24,68.6,1,0
4477,West,Basic,45,52.08,0,0
4478,West,Basic,20,39.67,0,1
4479,South,Premium,47,45.6,0,1
4480,South,Standard,21,69.95,0,0
4481,East,Premium,37,64.36,2,0
4482,West,Standard,33,27.5,1,1
4483,South,Standard,28,35.75,2,0
4484,East,Basic,9,56.55,0,1
4485,East,Standard,41,54.36,1,0
4486,East,Basic,71,29.09,0,0
4487,East,Basic,46,61.48,2,0
4488,North,Basic,53,31.96,1,0
4489,South,Basic,58,71.47,0,0
4490,South,Premium,3,57.53,2,0
4491,North,Premium,57,27.63,3,0
4492,West,Standard,18,38.48,1,0
4493,East,Basic,48,38.16,0,0
4494,North,Premium,70,50.88,1,0
4495,East,Standard,64,44.33,2,0
4496,East,Basic,30,27.38,0,1
4497,East,Standard,60,22.9,3,0
4498,South,Standard,44,57.88,0,0
4499,West,Basic,10,53.15,1,1
4500,South,Standard,18,49.9,0,0
4501,South,Standard,68,52.87,2,0
4502,North,Basic,65,36.86,1,0
4503,East,Basic,64,51.31,1,0
4504,East,Standard,28,93.69,1,0
4505,South,Standard,23,69.14,1,0
4506,South,Premium,58,42.81,1,0
4507,East,Premium,2,38.58,2,0
4508,East,Standard,64,8.0,2,0
4509,North,Standard,43,67.24,2,0
4510,West,Standard,45,62.16,0,0
4511,East,Standard,32,38.21,0,0
4512,West,Basic,70,22.23,1,0
4513,West,Standard,54,27.21,1,0
4514,West,Standard,4,56.0,0,0
4515,East,Standard,38,46.39,1,0
4516,East,Premium,62,60.45,1,0
4517,North,Standard,6,49.56,0,0
4518,South,Basic,53,65.4,0,0
4519,East,Basic,18,54.65,3,1
4520,South,Basic,36,62.92,2,0
4521,West,Basic,63,10.39,0,0
4522,North,Standard,35,25.78,0,0
4523,South,Basic,3,41.44,2,1
4524,South,Basic,2,67.43,0,0
4525,South,Basic,53,81.85,0,1
4526,North,Standard,67,45.04,3,0
4527,North,Standard,21,36.99,0,0
4528,West,Basic,67,12.81,1,0
4529,South,Basic,33,63.54,0,0
4530,North,Basic,5,38.1,2,0
4531,North,Basic,38,101.25,2,1
4532,South,Basic,70,34.69,1,0
4533,North,Basic,18,85.89,1,1
4534,East,Basic,69,61.47,0,0
4535,East,Premium,47,29.49,0,0
4536,North,Standard,29,52.18,1,0
4537,South,Premium,50,61.88,3,0
4538,North,Basic,29,43.95,1,0
4539,South,Basic,7,63.08,0,1
4540,West,Premium,62,62.69,2,0
4541,South,Basic,27,58.73,1,1
4542,West,Standard,41,47.7,1,0
4543,North,Premium,53,26.85,0,0
4544,South,Standard,6,46.62,0,0
4545,South,Basic,52,51.17,2,0
4546,South,Standard,26,14.23,0,0
4547,West,Basic,39,51.05,1,0
4548,North,Basic,33,46.26,3,0
4549,West,Basic,56,24.66,4,1
4550,West,Premium,14,42.01,0,0
4551,South,Standard,8,42.39,3,0
4552,South,Basic,30,82.74,1,0
4553,South,Basic,9,51.96,0,0
4554,North,Standard,18,66.65,1,0
4555,East,Premium,47,45.88,0,0
4556,South,Basic,59,14.27,2,0
4557,West,Basic,50,60.1,0,0
4558,East,Premium,23,36.15,0,0
4559,South,Premium,58,41.96,2,0
4560,East,Premium,29,29.05,3,0
4561,South,Basic,13,49.31,1,1
4562,West,Basic,54,67.17,1,0
4563,North,Basic,37,64.79,1,1
4564,West,Basic,27,76.55,2,0
4565,East,Premium,47,79.1,0,0
4566,West,Basic,52,11.17,1,1
4567,South,Standard,16,26.51,0,0
4568,West,Premium,9,15.45,3,0
4569,South,Premium,37,59.37,3,1
4570,East,Standard,4,35.52,2,0
4571,North,Premium,46,39.19,0,0
4572,South,Basic,32,44.1,0,0
4573,South,Basic,16,54.89,2,1
4574,South,Basic,43,21.26,0,0
4575,South,Premium,27,25.34,3,0
4576,West,Premium,28,48.02,2,0
4577,North,Basic,16,69.58,3,1
4578,East,Basic,49,47.54,3,0
4579,North,Basic,65,33.75,2,0
4580,East,Basic,44,9.33,1,0
4581,East,Premium,17,65.15,0,0
4582,South,Basic,60,34.75,1,0
4583,East,Standard,9,27.35,1,0
4584,West,Standard,21,17.12,3,0
4585,East,Basic,3,22.1,1,0
4586,South,Basic,61,30.7,1,0
4587,South,Premium,4,43.7,0,0
4588,East,Standard,39,26.24,2,0
4589,North,Basic,14,51.34,1,1
4590,East,Basic,16,43.56,2,1
4591,South,Premium,44,88.0,1,0
4592,East,Premium,58,17.32,3,0
4593,North,Premium,2,50.91,3,0
4594,North,Standard,12,51.13,0,0
4595,West,Premium,21,29.45,2,1
4596,West,Basic,67,49.71,0,0
4597,West,Standard,5,61.85,2,0
4598,West,Basic,13,49.74,0,0
4599,South,Standard,29,72.92,0,0
4600,North,Premium,24,8.8,1,0
4601,North,Premium,4,32.84,1,0
4602,South,Standard,39,74.55,1,0
4603,North,Standard,44,64.42,0,0
4604,West,Premium,13,57.73,2,0
4605,North,Premium,49,70.2,1,0
4606,North,Standard,5,13.5,1,0
4607,North,Basic,52,62.32,1,1
4608,North,Basic,19,67.16,1,0
4609,North,Premium,16,36.14,1,0
4610,East,Standard,14,95.33,0,0
4611,South,Standard,62,51.53,0,0
4612,East,Standard,36,8.53,0,0
4613,West,Basic,50,54.86,1,0
4614,East,Basic,15,35.04,0,0
4615,East,Premium,5,68.97,2,0
4616,South,Basic,3,57.86,1,0
4617,North,Standard,32,37.24,2,0
4618,South,Standard,24,75.04,4,0
4619,West,Premium,55,64.91,2,1
4620,East,Basic,56,33.1,0,0
4621,North,Standard,23,45.26,0,0
4622,South,Basic,31,57.3,0,1
4623,West,Basic,28,41.44,2,1
4624,East,Basic,48,41.98,1,0
4625,South,Basic,45,48.66,2,1
4626,West,Premium,47,28.82,2,0
4627,East,Premium,4,8.0,1,0
4628,East,Basic,24,52.3,0,0
4629,North,Premium,69,12.2,1,0
4630,North,Standard,25,30.13,2,0
4631,West,Standard,13,16.11,3,0
4632,South,Premium,15,18.33,1,0
4633,South,Standard,2,55.67,2,0
4634,South,Basic,56,44.0,3,0
4635,North,Basic,1,43.35,2,0
4636,West,Standard,43,24.31,0,0
4637,North,Premium,29,36.19,2,1
4638,East,Standard,7,54.78,1,0
4639,South,Basic,63,47.06,2,1
4640,North,Basic,53,62.81,2,1
4641,North,Premium,59,65.37,3,0
4642,East,Basic,67,43.46,0,0
4643,North,Standard,65,14.66,2,0
4644,North,Standard,50,34.38,1,0
4645,East,Basic,38,46.24,1,0
4646,South,Basic,50,34.02,0,0
4647,South,Basic,32,29.02,2,0
4648,North,Basic,13,49.26,1,0
4649,West,Standard,28,91.75,0,1
4650,North,Premium,34,39.21,1,0
4651,North,Basic,4,47.95,0,1
4652,South,Standard,61,24.38,1,0
4653,North,Basic,65,70.38,0,0
4654,South,Basic,30,63.75,3,0
4655,North,Standard,36,62.5,1,0
4656,North,Standard,60,72.48,2,1
4657,South,Standard,33,40.31,2,0
4658,West,Basic,49,42.56,0,0
4659,North,Standard,37,78.78,1,0
4660,North,Basic,20,59.39,0,0
4661,West,Premium,57,8.05,0,0
4662,West,Standard,14,56.19,2,0
4663,East,Premium,16,37.53,1,0
4664,North,Basic,50,64.17,0,1
4665,South,Standard,51,55.35,3,0
4666,North,Standard,68,16.67,1,0
4667,North,Basic,51,52.84,0,0
4668,South,Standard,2,51.79,1,0
4669,South,Standard,61,54.54,0,0
4670,South,Premium,30,58.36,1,0
4671,East,Basic,1,74.93,1,0
4672,North,Premium,42,55.45,1,0
